url,Source,Authors(Temp),filename,Date,Title,institutional author,translators,tags,page_type,_date_parsed,_authors,_word_count,_total_matches,_matched_terms,_term_TERM_002,_term_TERM_002_per1k,_term_TERM_005,_term_TERM_005_per1k,_term_TERM_011,_term_TERM_011_per1k,_term_TERM_014,_term_TERM_014_per1k,_term_TERM_010,_term_TERM_010_per1k,_term_TERM_007,_term_TERM_007_per1k,_term_TERM_004,_term_TERM_004_per1k,_term_TERM_013,_term_TERM_013_per1k,_term_TERM_017,_term_TERM_017_per1k,_term_TERM_001,_term_TERM_001_per1k,_term_TERM_018,_term_TERM_018_per1k,_term_TERM_012,_term_TERM_012_per1k,_term_TERM_019,_term_TERM_019_per1k,_term_TERM_015,_term_TERM_015_per1k,_term_TERM_003,_term_TERM_003_per1k,_term_TERM_016,_term_TERM_016_per1k,_term_TERM_009,_term_TERM_009_per1k,_term_TERM_006,_term_TERM_006_per1k,_term_TERM_008,_term_TERM_008_per1k
https://www.mekomit.co.il/מי-שלא-למד-מהשואה-זה-נתניהו/,LocalCall,סמאח סלאימה,www_mekomit_co_il_d79ed799-d7a9d79cd790-d79cd79ed793-d79ed794d7a9d795d790d794-d796d794-d7a0d7aad7a0d.html,2014-12-18,עד מתי יידרשו הפלסטינים לשלם את החשבון של השואה? - שיחה מקומית,,,,,2014-12-18,samah_salaime,900,2,Occupation (2),,,,,,,,,2.0,2.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/אפקט-סעודיה-ירידה-במספר-ההרוגים-הפלסט/,LocalCall,אורן זיו,www_mekomit_co_il_d790d7a4d7a7d798-d7a1d7a2d795d793d799d794-d799d7a8d799d793d794-d791d79ed7a1d7a4d7a.html,2023-10-2,אפקט סעודיה? ירידה במספר ההרוגים הפלסטינים בספטמבר - שיחה מקומית,,,,,2023-10-02,oren_ziv,1178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/גם-אם-אבו-מאזן-ידחה-את-הבחירות-רוחות-הש/,LocalCall,מנחם קליין,www_mekomit_co_il_d792d79d-d790d79d-d790d791d795-d79ed790d796d79f-d799d793d797d794-d790d7aa-d794d791.html,2021-4-29,"גם אם אבו מאזן ידחה את הבחירות, רוחות השינוי יצאו מהבקבוק - שיחה מקומית",,,,,2021-04-29,menachem_klein,1648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/במהלך-חג-החירות-כתובות-״אנס״-רוססו-על-ש/,LocalCall,יהלי מרום,www_mekomit_co_il_d791d79ed794d79cd79a-d797d792-d794d797d799d7a8d795d7aa-d79bd7aad795d791d795d7aa-d7.html,2016-4-24,במהלך חג החירות: כתובות ״אנס״ רוססו על שלטי רחובות ע״ש רחבעם זאבי - שיחה מקומית,,,,,2016-04-24,יהלי_מרום,945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/7amleh-online-incitement-israel-election/,972,Ellie Stern,7amleh-online-incitement-israel-election.html,2020-03-12,Anti-Palestinian incitement spikes online with Israeli election season,,,Incitement|Racism in Israel|Facebook|7amleh,post,2020-03-12,ellie_stern,1641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/10-years-since-cast-lead/,972,Avihai Stollar,10-years-since-cast-lead.html,2019-02-05,10 years since 'Cast Lead': How Israel first declared total war on Gaza - +972 Magazine,+972 Magazine,,Operation Cast Lead|Benny Gantz|second Lebanon War|Local Call|Palestinian civilians|Gadi Eizenkot,post,2019-02-05,avihai_stollar,2440,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/14-israeli-citizens-gunned-police-one-indictment/,972,Oren Ziv,14-israeli-citizens-gunned-police-one-indictment.html,2019-02-04,"14 Israeli citizens killed by police in five years, not a single indictment - +972 Magazine",,,Palestinian Citizens of Israel|Israeli Police|Ethiopian Israelis|Justice Ministry|Local Call|Yehuda Biadga,post,2019-02-04,oren_ziv,6522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/20th-joint-memorial-day-ceremony/,972,,20th-joint-memorial-day-ceremony.html,2025-04-29,Israelis and Palestinians mark 20th joint Memorial Day ceremony,+972 Magazine,,Memorial Day|Combatants for Peace|Parents Circle Families Forum|Bereaved Families Forum|October 7 war,post,2025-04-29,,2544,25,"Occupation (8), Peace (17)",,,,,17.0,6.6824,,,8.0,3.1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/40-days-and-40-nights-building-a-new-reality-in-sumud-freedom-camp/,972,Anonymous,40-days-and-40-nights-building-a-new-reality-in-sumud-freedom-camp.html,2017-07-03,40 days and 40 nights: Building a new reality in Sumud Freedom Camp - +972 Magazine,+972 Magazine,,Sarura|sumud freedom camp|qalandiya|Israeli occupation|American Jews|South Hebron Hills|settlements,post,2017-07-03,anonymous,5341,13,"Coresistance (2), Occupation (7), Peace (4)",,,,,4.0,0.7489,,,7.0,1.3106,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3745
https://www.972mag.com/98-palestinian-deaths-israeli-custody-prison-torture/,972,Yuval Abraham,98-palestinian-deaths-israeli-custody-prison-torture.html,2025-11-17,New data reveals 98 Palestinian deaths in Israeli custody since October 7,,,torture|abuse|Administrative detention|Israel Prison Service|Israeli prisons|Palestinian prisoners|Israeli army|Local Call|Physicians for Human Rights|Gaza,post,2025-11-17,yuval_abraham,4872,4,"Occupation (2), War Crimes (2)",,,,,,,,,2.0,0.4105,,,,,,,,,,,,,,,,,2.0,0.4105,,,,,,,,,,
https://www.972mag.com/972-magazine-hiring-associate-editor/,972,,972-magazine-hiring-associate-editor.html,2019-08-19,Come work with us: +972 Magazine is hiring an associate editor,+972 Magazine,,Uncategorized,post,2019-08-19,,485,2,Occupation (2),,,,,,,,,2.0,4.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/972-magazine-in-the-time-of-pandemic/,972,Edo Konrad,972-magazine-in-the-time-of-pandemic.html,2020-03-17,+972 Magazine in the time of pandemic - +972 Magazine,,,Coronavirus|human rights,post,2020-03-17,edo_konrad,991,2,Peace (2),,,,,2.0,2.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/972-magazines-25-read-posts-2018/,972,,972-magazines-25-read-posts-2018.html,2018-12-26,+972 Magazine's 25 most-read posts of 2018,+972 Magazine,,Great Return March|Eurovision|Jewish Nation-State Law|Israeli occupation|Racism in Israel|Miri Regev|Holocaust|Zionism|BDS|Nabi Saleh|Palestinian journalists,post,2018-12-26,,3556,21,"Jewish supremacy (2), Zionism (3), BDS / Boycott (3), Occupation (11), Peace (2)",,,3.0,0.8436,2.0,0.5624,,,11.0,3.0934,3.0,0.8436,2.0,0.5624,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/972-podcast-the-tent-protests-and-beyond/,972,,972-podcast-the-tent-protests-and-beyond.html,2011-08-17,+972 Podcast: The tent protests and beyond - +972 Magazine,+972 Magazine,,Israeli Social Justice Movement,Podcast,2011-08-17,,305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/2020-election-jvp-palestine-rights-biden/,972,Alex Kane,2020-election-jvp-palestine-rights-biden.html,2020-01-10,Palestine activists challenge Biden's support for Israel on campaign trail - +972 Magazine,,,2020 U.S. elections|U.S. aid to Israel|jvp,post,2020-01-10,alex_kane,2029,14,"Occupation (4), Peace (10)",,,,,10.0,4.9285,,,4.0,1.9714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/2020-palestinian-platform-us-aid-israel/,972,Alex Kane,2020-palestinian-platform-us-aid-israel.html,2019-12-11,"With an eye on 2020, new Palestinian platform takes aim at U.S. funding to Israel - +972 Magazine",,,U.S. aid to Israel|2020 U.S. elections|Palestinian rights,post,2019-12-11,alex_kane,1867,10,"Nakba (2), Zionism (2), Occupation (4), Ethnic Cleansing (2)",,,2.0,1.0712,,,,,4.0,2.1425,,,,,,,,,2.0,1.0712,,,,,2.0,1.0712,,,,,,,,,,,,
https://www.972mag.com/20000-take-part-in-largest-ever-jerusalem-pride-march/,972,,20000-take-part-in-largest-ever-jerusalem-pride-march.html,2018-08-02,"20,000 take part in largest ever Jerusalem Pride March - +972 Magazine",+972 Magazine,,Images|Benzi Gopstein|LGBTQ Israelis|Jerusalem,post,2018-08-02,,1105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/edition/161377/,972,Amjad Iraqi,161377.html,2021-08-02,Neither judges nor diplomats are coming to save Sheikh Jarrah - +972 Magazine,,,No Tags Found,post,2021-08-02,amjad_iraqi,1497,4,"Colonialism (2), Peace (2)",2.0,1.336,,,2.0,1.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/edition/a-ceasefire-must-not-stall-israels-growing-isolation/,972,,a-ceasefire-must-not-stall-israels-growing-isolation.html,2025-10-19,A ceasefire must not stall Israel's growing isolation - +972 Magazine,,,No Tags Found,post,2025-10-19,,851,4,"Jewish supremacy (2), Genocide (2)",,,,,,,,,,,,,2.0,2.3502,2.0,2.3502,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-danger-to-humanity-activists-block-hungarian-pms-convoy-at-yad-vashem/,972,Oren Ziv,a-danger-to-humanity-activists-block-hungarian-pms-convoy-at-yad-vashem.html,2018-07-20,'A danger to humanity': Activists block Hungarian PM's convoy at Yad Vashem - +972 Magazine,,,Viktor Orban|Eitay Mack|Hungary|Local Call|crimes against humanity|Yad Vashem|Holocaust|Media|Benjamin Netanyahu|antisemitism,post,2018-07-20,oren_ziv,1156,5,"Crimes against humanity (3), Fascism (2)",,,,,,,,,,,,,,,,,2.0,1.7301,,,,,,,,,,,,,3.0,2.5952,,,,,,
https://www.972mag.com/a-guide-to-an-anti-capitalist-non-zionist-passover/,972,Michal Zweig|Aaron Kaiser-Chen,a-guide-to-an-anti-capitalist-non-zionist-passover.html,2019-04-23,"A guide to an anti-capitalist, non-Zionist Passover - +972 Magazine",+972 Magazine,,Life & Culture|Jeremy Corbyn|diaspora jews|Passover|Zionism,post,2019-04-23,michal_zweig | aaron_kaiser_chen,2097,6,Zionism (6),,,6.0,2.8612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-more-sensible-two-state-vision-for-israel-palestine/,972,Said Zeedani,a-more-sensible-two-state-vision-for-israel-palestine.html,2018-07-18,A more sensible two-state vision for Israel and Palestine - +972 Magazine,+972 Magazine,,confederation|Two-state solution,post,2018-07-18,said_zeedani,1596,2,Peace (2),,,,,2.0,1.2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-new-activism-a-new-politics-a-new-generation-of-palestinians-in-israel/,972,Henriette Chacar,a-new-activism-a-new-politics-a-new-generation-of-palestinians-in-israel.html,2015-03-11,"A new activism, a new politics, a new generation of Palestinians in Israel - +972 Magazine",,,Joint List|Majd Kayyal|Interview|Arab-Israelis|Jewish state|activists|Palestinian Citizens of Israel|Activism|October 2000,post,2015-03-11,henriette_chacar,6297,34,"Nakba (4), Colonialism (6), Zionism (12), BDS / Boycott (6), Peace (4), Fascism (2)",6.0,0.9528,12.0,1.9057,4.0,0.6352,,,,,6.0,0.9528,,,,,2.0,0.3176,4.0,0.6352,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-new-policy-in-israel-is-making-it-impossible-for-foreign-nationals-to-live-in-the-west-bank/,972,Yotam Ben-Hillel,a-new-policy-in-israel-is-making-it-impossible-for-foreign-nationals-to-live-in-the-west-bank.html,2018-08-17,Israel is making it impossible for foreign nationals to live in the West Bank - +972 Magazine,+972 Magazine,,Local Call|permit system|COGAT|demographic threat|family reunification|movement restrictions|Civil Administration|West Bank,post,2018-08-17,yotam_ben_hillel,2436,4,Occupation (4),,,,,,,,,4.0,1.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-rotten-system-not-just-a-rotten-apple/,972,Libby Lenkinski,a-rotten-system-not-just-a-rotten-apple.html,2018-08-01,"A rotten system, not just rotten apples - +972 Magazine",+972 Magazine,,human rights|naomi chazan|Ron Dermer|Settler violence|yehuda shaul|Breaking the Silence|Peace Now|Hebron,post,2018-08-01,libby_lenkinski,2766,13,"Occupation (6), Peace (7)",,,,,7.0,2.5307,,,6.0,2.1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/a-state-that-belongs-to-only-some-of-its-citizens/,972,Michael Schaeffer Omer-Man,a-state-that-belongs-to-only-some-of-its-citizens.html,2018-07-13,A state that belongs to only some of its citizens - +972 Magazine,,,Jewish Nation-State Law|discrimination in Israel|jewish people|segregation|civil rights,post,2018-07-13,michael_schaeffer_omer_man,1710,4,"Colonialism (2), Apartheid (2)",2.0,1.1696,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.1696,,,,,,,,
https://www.972mag.com/a-virus-that-doesnt-respect-borders-life-under-lockdown-in-bethlehem/,972,Judith Sudilovsky,a-virus-that-doesnt-respect-borders-life-under-lockdown-in-bethlehem.html,2020-03-10,'A virus that doesn’t respect borders': Life under lockdown in Bethlehem - +972 Magazine,,,Coronavirus|Bethlehem|Naftali Bennett|Palestinian Authority,post,2020-03-10,judith_sudilovsky,3673,6,"Apartheid (2), Occupation (4)",,,,,,,,,4.0,1.089,,,,,,,,,,,,,,,,,,,2.0,0.5445,,,,,,,,
https://www.972mag.com/abbas-iraqi-jewish-ramallah-peace/,972,Naomi Niddam,abbas-iraqi-jewish-ramallah-peace.html,2019-11-22,Abbas to family of Iraqi-Jewish author: 'You are our bridge to peace' - +972 Magazine,,,Mizrahim|Iraqi Jews|Mahmoud Abbas|Palestinian Authority|Arab Jews|Local Call,post,2019-11-22,naomi_niddam,1316,7,"Zionism (2), Peace (5)",,,2.0,1.5198,5.0,3.7994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/abbas-peace-project-has-hit-a-dead-end/,972,Menachem Klein,abbas-peace-project-has-hit-a-dead-end.html,2015-09-30,Abbas' peace project has hit a dead end - +972 Magazine,,,Local Call|security coordination|Damascus|John Kerry|Israeli Police|Israeli occupation|Fatah|Mahmoud Abbas|tzipi livni|Palestinian Authority|PLO|peace process|Barack Obama,post,2015-09-30,menachem_klein,5552,29,"Zionism (4), Occupation (7), Peace (16), War Crimes (2)",,,4.0,0.7205,16.0,2.8818,,,7.0,1.2608,,,,,,,,,,,,,,,,,2.0,0.3602,,,,,,,,,,
https://www.972mag.com/abbas-sanctions-on-gaza-could-soon-become-israels-war/,972,Elhanan Miller,abbas-sanctions-on-gaza-could-soon-become-israels-war.html,2018-06-29,Abbas' sanctions on Gaza could soon become Israel's war - +972 Magazine,+972 Magazine,,Hamas|Mahmoud Abbas|Gaza,post,2018-06-29,elhanan_miller,1632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/abdulnasser-samidoun-germany-palestinian-refugees/,972,Hebh Jamal,abdulnasser-samidoun-germany-palestinian-refugees.html,2023-10-02,Germany to strip Palestinian refugee’s status over his activism,,,Germany|Palestinian refugees|pro-Palestinian activism|Palestinian civil society|PFLP|terrorism|Benny Gantz,post,2023-10-02,hebh_jamal,2926,6,"Nakba (2), Colonialism (2), BDS / Boycott (2)",2.0,0.6835,,,,,,,,,2.0,0.6835,,,,,,,2.0,0.6835,,,,,,,,,,,,,,,,,,
https://www.972mag.com/abu-al-qian-bedouin-police/,972,Oren Ziv,abu-al-qian-bedouin-police.html,2020-02-23,New evidence reveals Bedouin citizen was left to die after police shooting - +972 Magazine,,,Umm al-Hiran|Local Call|Israeli Police|Forensic Architecture|Ayman Odeh,post,2020-02-23,oren_ziv,6937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/abu-shahada-doctor-israeli-detention-abuse/,972,Ruwaida Amer,abu-shahada-doctor-israeli-detention-abuse.html,2025-02-18,A Palestinian doctor's year in Israeli jails,,,Gaza|October 7 war|Palestinian prisoners|prisoner swap deal|Ofer Prison|Khan Younis,post,2025-02-18,ruwaida_amer,4672,2,Massacre (2),,,,,,,2.0,0.4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/according-to-israel-hayom-bds-has-nothing-to-do-with-the-occupation/,972,Michael Schaeffer Omer-Man,according-to-israel-hayom-bds-has-nothing-to-do-with-the-occupation.html,2018-09-17,"According to 'Israel Hayom,' BDS has nothing to do with the occupation - +972 Magazine",,,BDS|Hasbara|sheldon adelson|Israel Hayom|Cultural Boycott|Boycott|boycott movement,post,2018-09-17,michael_schaeffer_omer_man,1509,44,"BDS / Boycott (37), Occupation (7)",,,,,,,,,7.0,4.6388,37.0,24.5195,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/activist-arrest-extreme-right-state/,972,Oren Ziv,activist-arrest-extreme-right-state.html,2020-01-08,Arrest of Israeli activist shows extreme-right group working with the state - +972 Magazine,,,Jonathan Pollak|Ad Kan|political persecution|Local Call,post,2020-01-08,oren_ziv,2302,8,Occupation (8),,,,,,,,,8.0,3.4752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/activists-bring-images-of-gaza-dead-to-the-heart-of-tel-aviv/,972,Orly Noy,activists-bring-images-of-gaza-dead-to-the-heart-of-tel-aviv.html,2018-06-18,Israeli activists bring images of Gaza dead to the heart of Tel Aviv - +972 Magazine,,,Great Return March|Local Call|Coalition of Women for Peace|Rothschild Boulevard|Israeli army|Tel Aviv|Gaza,post,2018-06-18,orly_noy,1289,5,Peace (5),,,,,5.0,3.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/activists-dig-in-ahead-of-khan-al-ahmar-demolition/,972,Oren Ziv,activists-dig-in-ahead-of-khan-al-ahmar-demolition.html,2018-09-13,Activists dig in ahead of Khan al-Ahmar demolition - +972 Magazine,,,Khan al-Ahmar school|umm al-hiran killings|Local Call|Umm al-Hiran|Area C|maale adumim|e1|Khan al-Ahmar|Two-state solution|home demolitions,post,2018-09-13,oren_ziv,1833,2,Ethnic Cleansing (2),,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0911,,,,,,,,,,,,
https://www.972mag.com/activists-expose-right-wing-mole-during-gaza-solidarity-protest/,972,Oren Ziv,activists-expose-right-wing-mole-during-gaza-solidarity-protest.html,2018-12-23,Activists expose right-wing mole during Gaza solidarity protest,,,Im Tirzu|Israeli left|Local Call|Great Return March|Gaza,post,2018-12-23,oren_ziv,1582,4,Occupation (4),,,,,,,,,4.0,2.5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/activists-hang-photos-of-return-march-dead-on-israel-gaza-fence/,972,Oren Ziv,activists-hang-photos-of-return-march-dead-on-israel-gaza-fence.html,2018-06-26,Activists hang photos of Return March dead on Israel-Gaza fence - +972 Magazine,,,Great Return March|Palestinian civil society|Palestinian solidarity|activestills|Images|Local Call|Gaza,post,2018-06-26,oren_ziv,1090,8,"Occupation (6), Massacre (2)",,,,,,,2.0,1.8349,6.0,5.5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/activists-pulled-bus-protesting-racial-profiling-israeli-hospital/,972,Edo Konrad,activists-pulled-bus-protesting-racial-profiling-israeli-hospital.html,2019-01-20,Activists pulled off bus for protesting racial profiling at Israeli hospital - +972 Magazine,,,segregation|Palestinian Citizens of Israel|ashkelon|racial profiling|Jewish Nation-State Law|Standing Together,post,2019-01-20,edo_konrad,1158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/ad-for-israeli-maternity-ward-portrays-fetus-as-future-soldier/,972,Mairav Zonszein,ad-for-israeli-maternity-ward-portrays-fetus-as-future-soldier.html,2018-05-23,Ad for Israeli maternity ward portrays fetus as future soldier - +972 Magazine,,,Israel|Israeli army|Israeli militarism,post,2018-05-23,mairav_zonszein,1080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/addameer-palestinian-prisoners-sahar-francis/,972,Henriette Chacar,addameer-palestinian-prisoners-sahar-francis.html,2019-02-21,'Change doesn’t come from the courthouses alone' - +972 Magazine,,,BDS|ICC|Palestinian prisoners|Addameer|Khader Adnan|Khalida Jarrar,post,2019-02-21,henriette_chacar,3816,29,"Nakba (2), Apartheid (2), BDS / Boycott (5), Occupation (18), War Crimes (2)",,,,,,,,,18.0,4.717,5.0,1.3103,,,,,,,2.0,0.5241,,,,,,,2.0,0.5241,2.0,0.5241,,,,,,,,
https://www.972mag.com/adl-racism-palestine/,972,Ben Reiff,adl-racism-palestine.html,2022-02-07,I joined the ADL to fight racism. It's actually doing the opposite,,,ADL|police brutality|Ahed Tamimi|Charlottesville|Ferguson|Israeli occupation|Anti-Zionism,post,2022-02-07,ben_reiff,2601,15,"Zionism (5), Anti-Zionism (5), BDS / Boycott (2), Occupation (3)",,,5.0,1.9223,,,,,3.0,1.1534,2.0,0.7689,,,,,,,,,,,,,,,,,,,,,,,5.0,1.9223,,
https://www.972mag.com/administrative-detention-explained/,972,,administrative-detention-explained.html,2019-01-07,Administrative detention explained,+972 Magazine,,Media|military courts|Administrative detention|Gaby Lasky,post,2019-01-07,,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/administrative-detention-israeli-army-palestinian-teen-facebook/,972,Edo Konrad,administrative-detention-israeli-army-palestinian-teen-facebook.html,2019-01-10,"IDF admits teen didn't commit crime, locks him up for Facebook post anyway",,,military court|Ofer Military court|Israeli army|military legal system|Administrative detention,post,2019-01-10,edo_konrad,1638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/administrative-detention-palestinian-citizens/,972,Baker Zoubi,administrative-detention-palestinian-citizens.html,2024-01-08,Israel is using a notorious military tool to arrest its own Palestinian citizens,,,October 7 war|Palestinian Citizens of Israel|Administrative detention|Israeli Police|Itamar Ben Gvir|Local Call|freedom of expression,post,2024-01-08,baker_zoubi,2341,2,Occupation (2),,,,,,,,,2.0,0.8543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/after-a-decade-evictions-set-to-return-in-sheikh-jarrah/,972,Oren Ziv,after-a-decade-evictions-set-to-return-in-sheikh-jarrah.html,2018-12-03,"After a decade, evictions set to return in Sheikh Jarrah",,,1948 war|Israeli settlers|Israeli occupation|Israeli Supreme Court|Nakba|East Jerusalem|Sheikh Jarrah,post,2018-12-03,oren_ziv,2962,6,"Nakba (3), Apartheid (2), Occupation (1)",,,,,,,,,1.0,0.3376,,,,,,,,,3.0,1.0128,,,,,,,,,2.0,0.6752,,,,,,,,
https://www.972mag.com/after-liberal-zionism/,972,Daniel J. Solomon,after-liberal-zionism.html,2018-12-02,Beyond Liberal Zionism: How I became a non-Zionist | +972 Magazine,+972 Magazine,,Benjamin Netanyahu|Zionism|Israeli left|Liberal Zionism|jewish nationalism,post,2018-12-02,daniel_j_solomon,1792,86,"Zionism (70), Anti-Zionism (6), BDS / Boycott (4), Occupation (6)",,,70.0,39.0625,,,,,6.0,3.3482,4.0,2.2321,,,,,,,,,,,,,,,,,,,,,,,6.0,3.3482,,
https://www.972mag.com/age-trump-netanyahu-progressive-values-winning/,972,Bar Gissin|Maya Haber,age-trump-netanyahu-progressive-values-winning.html,2018-11-16,"In the age of Trump and Netanyahu, progressive values are winning - +972 Magazine",+972 Magazine,,Meretz,post,2018-11-16,bar_gissin | maya_haber,1561,2,Occupation (2),,,,,,,,,2.0,1.2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/aharon-barak-israeli-democracy-occupation/,972,Hagai El-Ad,aharon-barak-israeli-democracy-occupation.html,2019-07-04,The man who helped build Israel's legal infrastructure of oppression - +972 Magazine,+972 Magazine,,human rights|Collective punishment|separation barrier|Aharon Barak|fourth geneva convention|international humanitarian law|Israeli justice system,post,2019-07-04,hagai_el_ad,2488,6,"Occupation (4), Peace (2)",,,,,2.0,0.8039,,,4.0,1.6077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/aharon-barak-the-hague-israel-genocide/,972,Orly Noy,aharon-barak-the-hague-israel-genocide.html,2024-01-10,"At The Hague, Aharon Barak will play Dr. Jekyll to Israel’s Mr. Hyde",,,Gaza|October 7 war|Israeli justice system|Local Call|war crimes|Genocide|The Hague,post,2024-01-10,orly_noy,2063,10,"Occupation (6), Genocide (3), War Crimes (1)",,,,,,,,,6.0,2.9084,,,,,3.0,1.4542,,,,,,,,,,,1.0,0.4847,,,,,,,,,,
https://www.972mag.com/ahed-tamimi-released-after-eight-months-in-israeli-prison/,972,Oren Ziv,ahed-tamimi-released-after-eight-months-in-israeli-prison.html,2018-07-29,Ahed Tamimi released after eight months in Israeli prison - +972 Magazine,,,Nabi Saleh|Palestinian Authority|Ramallah|Bassem Tamimi|israeli prison|nariman tamimi|Ahed Tamimi,post,2018-07-29,oren_ziv,1245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/ahmed-tibi-has-a-plan-to-unseat-netanyahu-but-it-means-leaving-his-palestinian-partners/,972,Meron Rapoport,ahmed-tibi-has-a-plan-to-unseat-netanyahu-but-it-means-leaving-his-palestinian-partners.html,2019-01-22,"Ahmad Tibi has a plan to unseat Netanyahu, but it means leaving his Palestinian partners - +972 Magazine",+972 Magazine,,Local Call|Joint List|Ayman Odeh|Jewish Nation-State Law|Ahmad Tibi|Yair Lapid|Palestinian Citizens of Israel|Yitzhak Rabin|Hadash|Benjamin Netanyahu,post,2019-01-22,meron_rapoport,5195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/ai-surveillance-gaza-palantir-dataminr/,972,Sophia Goodfriend,ai-surveillance-gaza-palantir-dataminr.html,2025-11-28,AI-powered surveillance firms are gunning for a share of Gaza spoils,,,artificial intelligence|Israeli army|Gaza|Donald Trump|October 7 war|surveillance|Tech,post,2025-11-28,sophia_goodfriend,3848,20,"Occupation (8), Peace (6), Genocide (4), War Crimes (2)",,,,,6.0,1.5593,,,8.0,2.079,,,,,4.0,1.0395,,,,,,,,,,,2.0,0.5198,,,,,,,,,,
https://www.972mag.com/airbnbs-decision-isnt-about-the-jews-its-about-the-occupation/,972,Frima (Merphie) Bubis,airbnbs-decision-isnt-about-the-jews-its-about-the-occupation.html,2018-11-21,Airbnb's decision isn't about the Jews — it's about the occupation - +972 Magazine,+972 Magazine,,Airbnb|international humanitarian law|Civil Administration|settlements|BDS|West Bank|Palestinians|antisemitism,post,2018-11-21,frima_merphie_bubis,1761,26,"BDS / Boycott (13), Occupation (13)",,,,,,,,,13.0,7.3822,13.0,7.3822,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.972mag.com/al-ahli-hospital-gaza-blast/,972,Ibtisam Mahdi,al-ahli-hospital-gaza-blast.html,2023-10-19,‘A complete massacre’: Survivors recount the horrors of Gaza’s Al-Ahli Hospital blast,,,October 7 war|Gaza,post,2023-10-19,ibtisam_mahdi,2248,5,Massacre (5),,,,,,,5.0,2.2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
